CDSCode,District,School,Street,StreetAbr,City,Zip Code,State,Phone,OpenDate,Charter,DOCType,SOC,SOCType,GSoffered,Latitude,Longitude,LastUpdate,2016-2017 Total Enrollment,2015-2016 ELA Current Status (avg. distance from level 3),2015-2016 ELA Prior Status (avg. Distance from level 3),2015-2016 ELA Status Level,2015-2016 Math Current Status (avg. distance from level 3),2015-2016 Math Prior Status (avg. Distance from level 3),2015-2016 Math Change,2016-2017 English Language Learners,2016-2017 % English Language Learners,2016-2017 FRPM Count,2016-2017 % FRPM Count,2015-2016 Enrollment Grades 10-12,2015-2016 AP Number Tested,2015-2016 % AP Number Tested,2015-2016 AP Score = 1,2015-2016 AP Score = 2,2015-2016 AP Score = 3,2015-2016 AP Score = 4,2015-2016 AP Score = 5,% 2015-2016 AP Score = 1,% 2015-2016 AP Score = 2,% 2015-2016 AP Score = 3,% 2015-2016 AP Score = 4,% 2015-2016 AP Score = 5
37682056038632,Lemon Grove,Mt. Vernon Elementary,8350 Mount Vernon Street,8350 Mount Vernon St.,Lemon Grove,91945-3336,CA,(619) 825-5613,7/1/1980,N,Elementary School District,,Elementary Schools (Public),P-8,32.732311,-117.02093,10/6/2015,598,-18.6,-26.9,2,-41.5,-41.1,-0.4,184,31%,422,71%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683383732997,San Diego Unified,Hoover High,4474 El Cajon Boulevard,4474 El Cajon Blvd.,San Diego,92115-4312,CA,(619) 344-4500,7/1/1980,N,Unified School District,,High Schools (Public),9-12,32.755352,-117.09761,6/26/2017,2135,-43.5,-23.0,0,-124.5,-84.7,-39.8,552,26%,1932,90%,1447,243,17%,114,101,70,57,40,47%,42%,29%,23%,16%
37682056038673,Lemon Grove,Vista La Mesa Academy,3900 Violet Street,3900 Violet St.,La Mesa,91941-7542,CA,(619) 825-5645,7/1/1980,N,Elementary School District,,Elementary Schools (Public),P-8,32.748456,-117.04497,11/23/2016,631,-29.0,-54.2,2,-55.7,-61.7,6,170,27%,467,74%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683043735974,Ramona City Unified,Ramona High,1401 Hanson Lane,1401 Hanson Ln.,Ramona,92065-3304,CA,(760) 787-4000,7/1/1980,N,Unified School District,,High Schools (Public),9-12,33.025724,-116.86867,6/19/2017,1574,9.2,11.0,0,-58.9,-48.4,-10.5,105,7%,522,33%,1156,427,37%,209,295,171,120,41,49%,69%,40%,28%,10%
37683383730173,San Diego Unified,Serra High,5156 Santo Road,5156 Santo Rd.,San Diego,92124-2037,CA,(858) 496-8342,7/1/1980,N,Unified School District,,High Schools (Public),9-12,32.825282,-117.10407,6/26/2017,1650,16.3,-51.6,0,-44,-36.5,-7.5,77,5%,901,55%,1262,567,45%,288,344,295,233,119,51%,61%,52%,41%,21%
37735693735206,Oceanside Unified,Oceanside High,1 Pirates Cove,1 Pirates Cove,Oceanside,92054-3066,CA,(760) 901-8200,7/1/1980,N,Unified School District,,High Schools (Public),9-12,33.197067,-117.37414,2/8/2017,2213,-0.9,-61.0,0,-36.7,-41.7,5,174,8%,1406,64%,1611,527,33%,285,304,258,140,71,54%,58%,49%,27%,13%
37684523738705,Vista Unified,Vista High,1 Panther Drive,1 Panther Dr.,Vista,92084-3101,CA,(760) 726-5611,7/1/1980,N,Unified School District,,High Schools (Public),9-12,33.223361,-117.2419,6/18/2015,2572,-6.0,6.4,0,-87,-82.2,-4.8,355,14%,1650,64%,1863,411,22%,220,219,138,83,27,54%,53%,34%,20%,7%
37682056038608,Lemon Grove,Lemon Grove Academy for the Sciences and Humanities,7866 Lincoln Street,7866 Lincoln St.,Lemon Grove,91945-2542,CA,(619) 825-5628,7/1/1980,N,Elementary School District,,Elementary Schools (Public),P-8,32.738507,-117.02886,11/23/2016,1153,-9.7,-31.4,2,-32.5,-51.3,18.7,333,29%,896,78%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679676118723,Alpine Union Elementary,Creekside Early Learning Center,8818 Harbison Canyon Road,8818 Harbison Canyon Rd.,Alpine,91901-2616,CA,(619) 659-8250,8/1/2001,N,Elementary School District,,Elementary Schools (Public),P-K,32.832208,-116.81507,6/18/2015,247,N/A,N/A,N/A,N/A,N/A,N/A,3,1%,58,23%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37681890129288,Lakeside Union Elementary,Eucalyptus Hills Elementary,11838 Valle Vista Road,11838 Valle Vista Rd.,Lakeside,92040-1046,CA,(619) 390-2634,1/6/2014,N,Elementary School District,,Elementary Schools (Public),P-K,32.892434,-116.94779,8/13/2015,119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43,36%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37681223730967,Fallbrook Union High,Oasis High (Alternative),2208 South Stage Coach Lane,2208 South Stage Coach Ln.,Fallbrook,92028-4500,CA,(760) 723-6395,,N,High School District,,Alternative Schools of Choice,9-12,33.351956,-117.23611,12/7/2016,82,59.4,36.4,0,-44.6,-84.6,40,2,2%,22,27%,97,8,8%,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A
37683383733698,San Diego Unified,Madison High,4833 Doliva Drive,4833 Doliva Dr.,San Diego,92117-3211,CA,(858) 496-8410,7/1/1980,N,Unified School District,,High Schools (Public),9-12,32.831046,-117.17568,3/17/2017,1086,-0.8,-8.2,0,-79.9,-69.7,-10.2,80,7%,726,67%,840,194,23%,128,110,72,41,12,66%,57%,37%,21%,6%
37681300132548,Grossmont Union High,IDEA Center,1600 North Cuyamaca Street,1600 North Cuyamaca St.,El Cajon,92020-1187,CA,(619) 956-4332,,N,High School District,,Alternative Schools of Choice,9-12,32.816861,-116.97965,3/15/2017,156,-16.2,0.0,0,-133.4,0,0,5,3%,86,55%,147,0,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683380114025,San Diego Unified,Lincoln High,4777 Imperial Avenue,4777 Imperial Ave.,San Diego,92113-2071,CA,(619) 266-6500,9/3/2007,N,Unified School District,,High Schools (Public),9-12,32.704034,-117.09196,6/26/2017,1447,-47.6,-62.3,0,-115.2,-125.9,10.7,448,31%,1242,86%,1022,195,19%,143,87,46,27,11,73%,45%,24%,14%,6%
37683380107177,San Diego Unified,Crawford High,4191 Colts Way,4191 Colts Way,San Diego,92115-6023,CA,(619) 362-3700,9/7/2004,N,Unified School District,,High Schools (Public),9-12,32.752163,-117.07694,3/27/2017,1098,-49.1,-91.5,0,-122.4,-160.6,38.2,410,37%,999,91%,815,158,19%,121,73,45,16,11,77%,46%,28%,10%,7%
37681303731536,Grossmont Union High,Grossmont Middle College High,8800 Grossmont College Drive,8800 Grossmont College Dr.,El Cajon,92020-1765,CA,(619) 644-7524,,N,High School District,,Alternative Schools of Choice,11-12,32.814927,-117.00889,3/15/2017,72,116.2,113.8,0,47,49.4,-2.4,1,1%,15,21%,70,5,7%,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A
37684113731155,Sweetwater Union High,Options Secondary,467 Moss Street,467 Moss St.,Chula Vista,91911-1705,CA,(619) 796-7320,,N,High School District,,Alternative Schools of Choice,7-12,32.61526,-117.07696,8/19/2015,174,-41.1,-73.1,2,-103.2,-137.6,34.4,23,13%,97,56%,145,0,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683380107219,San Diego Unified,San Diego HS Science and Technology,1405 Park Boulevard,1405 Park Blvd.,San Diego,92101-4722,CA,(619) 525-7459,9/7/2004,N,Unified School District,,High Schools (Public),9-12,32.719461,-117.15366,3/27/2017,753,10.8,39.6,0,-81.6,-53.5,-28.1,161,21%,685,91%,506,102,20%,112,74,31,21,5,110%,73%,30%,21%,5%
37683380107052,San Diego Unified,San Diego HS Business/Leadership,1405 Park Boulevard,1405 Park Blvd.,San Diego,92101-4722,CA,(619) 525-7461,9/7/2004,N,Unified School District,,High Schools (Public),9-12,32.719461,-117.15366,3/27/2017,614,-69.1,-42.7,0,-148.8,-153.4,4.6,167,27%,474,77%,540,56,10%,96,19,8,4,3,171%,34%,14%,7%,5%
37683460106328,San Dieguito Union High,Canyon Crest Academy,5951 Village Center Loop Road,5951 Village Center Loop Rd.,San Diego,92130-2499,CA,(858) 350-0253,8/30/2004,N,High School District,,High Schools (Public),9-12,32.96024,-117.18835,8/1/2016,2406,125.2,99.9,0,86.9,68.5,18.4,26,1%,62,3%,1550,957,62%,33,190,537,755,979,3%,20%,56%,79%,102%
37764710114678,SBC - High Tech High,High Tech High Chula Vista,1945 Discovery Falls Drive,1945 Discovery Falls Dr.,Chula Vista,91915-2037,CA,(619) 243-5014,8/27/2007,Y,Statewide Benefit Charter,,High Schools (Public),9-12,32.62223,-116.95962,10/5/2016,623,49.7,40.7,0,-64.8,-50.5,-14.3,43,7%,311,50%,476,1,0%,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A
37764710114694,SBC - High Tech High,High Tech High North County,1420 San Marcos Boulevard,1420 San Marcos Blvd.,San Marcos,92078-4017,CA,(619) 243-5014,9/10/2007,Y,Statewide Benefit Charter,,High Schools (Public),9-12,33.131486,-117.20153,6/18/2015,447,76.8,47.3,0,-20.2,-45.1,24.9,15,3%,162,36%,370,3,1%,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A
37768510129320,Bonsall Unified,Bonsall High,7350 West Lilac Road,7350 West Lilac Rd.,Bonsall,92003-4316,CA,(760) 631-5209,8/25/2014,N,Unified School District,,High Schools (Public),9-12,33.296238,-117.17648,6/18/2015,229,N/A,N/A,N/A,N/A,N/A,N/A,26,11%,96,42%,64,0,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679833730447,Borrego Springs Unified,Borrego Springs High,2281 Diegueno Road,2281 Diegueno Rd.,Borrego Springs,92004-0235,CA,(760) 767-5335,7/1/1980,N,Unified School District,,High Schools (Public),9-12,33.265514,-116.38373,5/17/2016,133,30.1,29.4,0,-128.4,-116.1,-12.3,30,23%,123,92%,105,1,1%,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A
37683380107102,San Diego Unified,"Kearny Eng, Innov & Design",1954 Komet Way,1954 Komet Way,San Diego,92111-5731,CA,(858) 496-8370,9/7/2004,N,Unified School District,,High Schools (Public),9-12,32.798708,-117.16044,3/27/2017,324,12.5,22.0,0,-56.1,-55.5,-0.6,42,13%,242,75%,244,0,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683380108787,San Diego Unified,High Tech High Media Arts,"2230 Truxtun Road, Third Floor","2230 Truxtun Rd., Third Fl.",San Diego,92106-6039,CA,(619) 243-5014,8/29/2005,Y,Unified School District,,High Schools (Public),9-12,32.734754,-117.21973,2/7/2017,400,40.2,36.9,0,-20.5,-61,40.5,16,4%,180,45%,296,0,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683380114462,San Diego Unified,Health Sciences High,"3910 University Avenue, Suite 100","3910 University Ave., Ste. 100",San Diego,92105-7302,CA,(619) 528-9070,9/4/2007,Y,Unified School District,,High Schools (Public),9-12,32.749745,-117.11047,3/27/2017,594,32.9,-37.3,0,-82,-114.2,32.1,121,20%,405,68%,445,1,0%,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A
37683383730959,San Diego Unified,Charter School of San Diego,10170 Huennekens Street,10170 Huennekens St.,San Diego,92121-2964,CA,(858) 678-2020,7/15/1994,Y,Unified School District,,High Schools (Public),7-12,32.902951,-117.18379,3/9/2017,1918,N/A,N/A,N/A,N/A,N/A,N/A,276,14%,1425,74%,1747,1,0%,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A
37683380122788,San Diego Unified,School for Entrepreneurship and Technology,3540 Aero Court,3540 Aero Ct.,San Diego,92123-1711,CA,(858) 874-4338,9/7/2010,Y,Unified School District,,High Schools (Public),9-12,32.807105,-117.1485,3/27/2017,253,8.1,0.0,0,-73.9,0,0,17,7%,67,26%,196,1,1%,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A
37683380114520,San Diego Unified,Arroyo Paseo Charter High,3773 El Cajon Boulevard,3773 El Cajon Blvd.,San Diego,92105,CA,(619) 677-3017,9/4/2007,Y,Unified School District,,High Schools (Public),9-12,32.754981,-117.10784,4/5/2017,105,-97.0,-100.0,0,-124.5,-154.9,30.4,36,34%,101,96%,99,2,2%,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A
37683380106732,San Diego Unified,High Tech High International,2855 Farragut Road,2855 Farragut Rd.,San Diego,92106-6029,CA,(619) 243-5014,9/7/2004,Y,Unified School District,,High Schools (Public),9-12,32.732613,-117.21739,3/9/2017,407,85.9,82.7,0,-13.1,39.1,-52.3,21,5%,183,45%,295,4,1%,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A
37683380107078,San Diego Unified,Kearny Digital Media & Design,1954 Komet Way,1954 Komet Way,San Diego,92111-5731,CA,(858) 496-8370,9/7/2004,N,Unified School District,,High Schools (Public),9-12,32.798708,-117.16044,3/27/2017,384,78.5,47.3,0,-37,-96.6,59.7,54,14%,287,75%,274,5,2%,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A
37683383731247,San Diego Unified,High Tech High,2861 Womble Road,2861 Womble Rd.,San Diego,92106-6025,CA,(619) 243-5014,9/1/2000,Y,Unified School District,,High Schools (Public),9-12,32.73404,-117.21514,1/24/2017,578,30.1,45.7,0,-28.1,-22.5,-5.5,18,3%,210,36%,429,7,2%,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A
37683380107094,San Diego Unified,Kearny College Connections,1954 Komet Way,1954 Komet Way,San Diego,92111-5731,CA,(858) 496-8370,9/7/2004,N,Unified School District,,High Schools (Public),9-12,32.798708,-117.16044,3/27/2017,385,97.7,83.2,0,8.5,-11.9,20.4,55,14%,283,74%,304,9,3%,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A
37683380118851,San Diego Unified,King-Chavez Community High,201 A Street,201 A St.,San Diego,92101-4003,CA,(619) 704-1020,8/31/2009,Y,Unified School District,,High Schools (Public),9-12,32.718821,-117.16264,3/27/2017,524,-42.1,-139.5,0,-126.1,-155,28.9,192,37%,516,98%,433,10,2%,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A
37683380127647,San Diego Unified,e3 Civic High,"395 11th Avenue, 6th Floor","395 11th Ave., 6th Fl.",San Diego,92101,CA,(619) 546-0000,9/3/2013,Y,Unified School District,,High Schools (Public),9-12,32.709215,-117.15465,5/19/2017,458,11.9,-16.4,0,-67.1,-99.8,32.7,80,17%,303,66%,290,12,4%,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A
37684520114264,Vista Unified,North County Trade Tech High,"1126 North Melrose Drive, Suite 301","1126 North Melrose Dr., Ste. 301",Vista,92083-3467,CA,(760) 598-0782,9/4/2008,Y,Unified School District,,High Schools (Public),9-12,33.212382,-117.25573,6/18/2015,165,-60.0,-37.5,0,-152.4,-143.7,-8.7,9,5%,72,44%,128,0,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684520106120,Vista Unified,SIATech,"2611 Temple Heights Drive, Suite A","2611 Temple Heights Dr., Ste. A",Oceanside,92056-3582,CA,(760) 945-1227,8/18/2004,Y,Unified School District,,High Schools (Public),11-12,33.216092,-117.26989,3/1/2017,1110,N/A,N/A,N/A,N/A,N/A,N/A,195,18%,1063,96%,1122,0,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37681063731023,Escondido Union High,Escondido Charter High,1868 East Valley Parkway,1868 East Valley Pkwy.,Escondido,92027-2525,CA,(760) 737-3154,9/3/1996,Y,High School District,,High Schools (Public),9-12,33.136449,-117.05426,2/7/2017,802,73.1,59.1,0,0.2,-16,16.2,8,1%,292,36%,607,114,19%,6,44,51,31,18,5%,39%,45%,27%,16%
37681060111195,Escondido Union High,Classical Academy High,207 East Pennsylvania Avenue,207 East Pennsylvania Ave.,Escondido,92025-2808,CA,(760) 480-9845,9/5/2006,Y,High School District,,High Schools (Public),9-12,33.124186,-117.08057,5/19/2017,1247,83.8,78.6,0,24.7,9.8,14.9,7,1%,192,15%,761,216,28%,11,39,90,107,111,5%,18%,42%,50%,51%
37683463730033,San Dieguito Union High,Torrey Pines High,3710 Del Mar Heights Road,3710 Del Mar Heights Rd.,San Diego,92130-1316,CA,(858) 755-0125,7/1/1980,N,High School District,,High Schools (Public),9-12,32.956384,-117.22497,8/1/2016,2574,80.4,89.3,0,36.6,58.1,-21.5,130,5%,158,6%,1999,979,49%,89,280,523,619,767,9%,29%,53%,63%,78%
37681303730066,Grossmont Union High,Valhalla High,1725 Hillsdale Road,1725 Hillsdale Rd.,El Cajon,92019-3742,CA,(619) 593-5500,7/1/1980,N,High School District,,High Schools (Public),9-12,32.762192,-116.92037,3/14/2017,2101,43.0,12.3,0,-28.4,-41.9,13.5,229,11%,1072,51%,1607,415,26%,41,166,268,208,114,10%,40%,65%,50%,27%
37683463731007,San Dieguito Union High,La Costa Canyon High,1 Maverick Way,1 Maverick Way,Encinitas,92009,CA,(760) 436-6136,9/3/1996,N,High School District,,High Schools (Public),9-12,33.075076,-117.23236,4/5/2017,1919,46.8,21.6,0,12.2,-1.1,13.2,108,6%,171,9%,1379,591,43%,68,268,469,335,204,12%,45%,79%,57%,35%
37684113731502,Sweetwater Union High,San Ysidro High,5353 Airway Road,5353 Airway Rd.,San Diego,92154-4806,CA,(619) 710-2300,7/22/2002,N,High School District,,High Schools (Public),9-12,32.566438,-117.01748,6/18/2015,2447,6.3,1.6,0,-52.1,-65.2,13,1087,44%,1740,71%,1853,328,18%,44,112,74,96,136,13%,34%,23%,29%,41%
37681223732179,Fallbrook Union High,Fallbrook High,2400 South Stage Coach Lane,2400 South Stage Coach Ln.,Fallbrook,92028-4429,CA,(760) 723-6300,7/1/1980,N,High School District,,High Schools (Public),9-12,33.349505,-117.24137,12/7/2016,2050,26.1,16.2,0,-46.9,-49.8,2.9,291,14%,1173,57%,1504,294,20%,41,111,110,90,75,14%,38%,37%,31%,26%
37684113730843,Sweetwater Union High,Eastlake High,1120 Eastlake Parkway,1120 Eastlake Pkwy.,Chula Vista,91915-2102,CA,(619) 397-3800,9/8/1992,N,High School District,,High Schools (Public),9-12,32.646442,-116.96522,6/18/2015,3063,78.3,33.1,0,-14,-38,24,201,7%,560,18%,2347,1038,44%,142,399,550,423,330,14%,38%,53%,41%,32%
37681303730702,Grossmont Union High,West Hills High,8756 Mast Boulevard,8756 Mast Blvd.,Santee,92071-2046,CA,(619) 956-0400,7/1/1980,N,High School District,,High Schools (Public),9-12,32.849846,-117.01297,3/14/2017,1826,46.7,39.6,0,-10.8,-20.3,9.5,38,2%,590,32%,1477,400,27%,58,154,232,189,62,15%,39%,58%,47%,16%
37681303737905,Grossmont Union High,Santana High,9915 North Magnolia Avenue,9915 North Magnolia Ave.,Santee,92071-1903,CA,(619) 956-0211,7/1/1980,N,High School District,,High Schools (Public),9-12,32.857284,-116.97097,3/14/2017,1601,75.3,35.5,0,-3.5,-34.3,30.8,72,4%,630,39%,1109,210,19%,35,105,108,81,33,17%,50%,51%,39%,16%
37684110111831,Sweetwater Union High,Olympian High,1925 Magdalena Avenue,1925 Magdalena Ave.,Chula Vista,91913-3973,CA,(619) 656-2400,8/7/2006,N,High School District,,High Schools (Public),9-12,32.607105,-116.97209,8/7/2015,2610,83.7,64.5,0,-7.7,-23.5,15.9,144,6%,598,23%,1921,844,44%,140,342,429,303,217,17%,41%,51%,36%,26%
37683463737418,San Dieguito Union High,San Dieguito High Academy,800 Santa Fe Drive,800 Santa Fe Dr.,Encinitas,92024-3357,CA,(760) 753-1121,7/1/1980,N,High School District,,High Schools (Public),9-12,33.036329,-117.27501,8/10/2015,1834,97.8,77.3,0,36.2,17,19.2,41,2%,174,9%,1310,527,40%,97,240,366,290,243,18%,46%,69%,55%,46%
37681303731262,Grossmont Union High,Steele Canyon High,12440 Campo Road,12440 Campo Rd.,Spring Valley,91978-2331,CA,(619) 660-3550,9/5/2000,Y,High School District,,High Schools (Public),9-12,32.730297,-116.92517,3/14/2017,2163,55.1,45.4,0,-26.4,-34.4,8.1,170,8%,563,26%,1593,593,37%,119,287,324,235,122,20%,48%,55%,40%,21%
37684113731627,Sweetwater Union High,Otay Ranch Senior High,1250 Olympic Parkway,1250 Olympic Pkwy.,Chula Vista,91913-1900,CA,(619) 591-5000,7/21/2003,N,High School District,,High Schools (Public),9-12,32.619073,-116.99635,6/18/2015,2413,54.0,58.9,0,-33.7,-38.8,5.1,250,10%,641,27%,1978,850,43%,169,394,451,323,203,20%,46%,53%,38%,24%
37681303732732,Grossmont Union High,Helix High,7323 University Avenue,7323 University Ave.,La Mesa,91941-6055,CA,(619) 466-4194,8/31/1998,Y,High School District,,High Schools (Public),9-12,32.755905,-117.03981,3/14/2017,2511,16.9,28.3,0,-22.8,-17.6,-5.2,175,7%,1524,61%,1827,529,29%,112,258,288,182,104,21%,49%,54%,34%,20%
37681303732336,Grossmont Union High,Granite Hills High,1719 East Madison Avenue,1719 East Madison Ave.,El Cajon,92019-1052,CA,(619) 593-5500,7/1/1980,N,High School District,,High Schools (Public),9-12,32.800159,-116.91681,3/14/2017,2337,15.1,20.6,0,-34.3,-24.8,-9.5,123,5%,1102,47%,1819,390,21%,104,152,156,115,71,27%,39%,40%,29%,18%
37684113730405,Sweetwater Union High,Bonita Vista Senior High,751 Otay Lakes Road,751 Otay Lakes Rd.,Chula Vista,91913-2004,CA,(619) 397-2000,7/1/1980,N,High School District,,High Schools (Public),9-12,32.64603,-117.00114,6/18/2015,2326,47.7,28.3,0,-26.9,-21.3,-5.6,172,7%,630,27%,1857,502,27%,135,209,234,181,137,27%,42%,47%,36%,27%
37681303731809,Grossmont Union High,El Capitan High,10410 Ashwood Street,10410 Ashwood St.,Lakeside,92040-2406,CA,(619) 938-9100,7/1/1980,N,High School District,,High Schools (Public),9-12,32.868106,-116.91489,3/14/2017,1600,-1.2,-4.4,0,-101.1,-76.8,-24.2,62,4%,791,49%,1171,260,22%,78,127,117,93,39,30%,49%,45%,36%,15%
37681063732062,Escondido Union High,Escondido High,1535 North Broadway,1535 North Broadway,Escondido,92026-2015,CA,(760) 291-4000,7/1/1980,N,High School District,,High Schools (Public),9-12,33.144413,-117.09028,12/5/2016,2381,34.7,44.6,0,-67.7,-67,-0.7,397,17%,1654,69%,1755,437,25%,144,243,202,153,108,33%,56%,46%,35%,25%
37681063730058,Escondido Union High,San Pasqual High,3300 Bear Valley Parkway,3300 Bear Valley Pkwy.,Escondido,92025-7636,CA,(760) 291-6000,7/1/1980,N,High School District,,High Schools (Public),9-12,33.077688,-117.05724,12/7/2016,2212,13.3,31.0,0,-62.6,-57.6,-5,286,13%,1138,51%,1639,547,33%,179,319,353,299,157,33%,58%,65%,55%,29%
37681303732625,Grossmont Union High,Grossmont High,1100 Murray Drive,1100 Murray Dr.,La Mesa,91944-1043,CA,(619) 668-6000,7/1/1980,N,High School District,,High Schools (Public),9-12,32.78067,-116.98498,3/14/2017,2253,33.0,26.1,0,-45.2,-56.2,11,218,10%,1157,51%,1774,285,16%,106,163,161,91,47,37%,57%,56%,32%,16%
37681303731692,Grossmont Union High,El Cajon Valley High,1035 East Madison Avenue,1035 East Madison Ave.,El Cajon,92021-6226,CA,(619) 579-5855,7/1/1980,N,High School District,,High Schools (Public),9-12,32.800133,-116.94728,3/14/2017,1815,-53.8,-61.3,0,-136,-118,-18,797,44%,1629,90%,1328,199,15%,83,94,77,28,4,42%,47%,39%,14%,2%
37681063735313,Escondido Union High,Orange Glen High,2200 Glen Ridge Road,2200 Glen Ridge Rd.,Escondido,92027-4115,CA,(760) 291-5000,7/1/1980,N,High School District,,High Schools (Public),9-12,33.129474,-117.038,12/5/2016,1919,18.6,21.9,0,-84.3,-87.8,3.5,412,21%,1618,84%,1520,340,22%,149,169,139,83,40,44%,50%,41%,24%,12%
37681303734548,Grossmont Union High,Monte Vista High,3230 Sweetwater Springs Boulevard,3230 Sweetwater Springs Blvd.,Spring Valley,91977-6934,CA,(619) 660-3000,7/1/1980,N,High School District,,High Schools (Public),9-12,32.738087,-116.97221,3/14/2017,1683,11.9,6.3,0,-50,-61.6,11.6,207,12%,1235,73%,1247,318,26%,147,177,140,99,50,46%,56%,44%,31%,16%
37684113732849,Sweetwater Union High,Hilltop Senior High,555 Claire Avenue,555 Claire Ave.,Chula Vista,91910-6105,CA,(619) 476-4200,7/1/1980,N,High School District,,High Schools (Public),9-12,32.636851,-117.0599,8/7/2015,2143,31.4,17.7,0,-62.4,-73.7,11.3,294,14%,1033,48%,1638,624,38%,290,371,271,169,101,46%,59%,43%,27%,16%
37681303734761,Grossmont Union High,Mount Miguel High,8585 Blossom Lane,8585 Blossom Ln.,Spring Valley,91977-3765,CA,(619) 664-8400,7/1/1980,N,High School District,,High Schools (Public),9-12,32.724917,-117.01689,3/14/2017,1302,14.9,-8.8,0,-82.5,-79.1,-3.4,242,19%,984,76%,1041,92,9%,43,35,37,15,6,47%,38%,40%,16%,7%
37681060127241,Escondido Union High,Del Lago Academy - Campus of Applied Science,1740 Scenic Trail Way,1740 Scenic Trail Way,Escondido,92029-4211,CA,(760) 291-2500,8/1/2013,N,High School District,,High Schools (Public),9-12,33.096589,-117.10349,12/7/2016,751,76.9,68.5,0,-12.1,-18.6,6.5,40,5%,396,53%,470,52,11%,25,24,23,9,14,48%,46%,44%,17%,27%
37684113738226,Sweetwater Union High,Sweetwater High,2900 Highland Avenue,2900 Highland Ave.,National City,91950-7415,CA,(619) 474-9700,7/1/1980,N,High School District,,High Schools (Public),9-12,32.659933,-117.0917,6/18/2015,2675,5.8,6.7,0,-74.7,-69.7,-5,683,26%,1965,73%,2271,891,39%,507,579,394,212,91,57%,65%,44%,24%,10%
37684113731064,Sweetwater Union High,Chula Vista Senior High,820 Fourth Avenue,820 Fourth Ave.,Chula Vista,91911-1102,CA,(619) 476-5824,7/1/1980,N,High School District,,High Schools (Public),9-12,32.622027,-117.07697,6/18/2015,2586,-2.5,3.4,0,-77.5,-72.6,-4.9,769,30%,1829,71%,1969,578,29%,346,333,218,122,70,60%,58%,38%,21%,12%
37681713733219,Julian Union High,Julian High,1656 Highway 78,1656 Highway 78,Julian,92036-0417,CA,(760) 765-0606,7/1/1980,N,High School District,,High Schools (Public),9-12,33.076465,-116.59451,10/17/2016,150,15.6,-23.6,0,-37.4,-55.2,17.8,6,4%,76,51%,121,38,31%,23,25,11,3,1,61%,66%,29%,8%,3%
37684113733953,Sweetwater Union High,Mar Vista Senior High,505 Elm Avenue,505 Elm Ave.,Imperial Beach,91932-2027,CA,(619) 628-5700,7/1/1980,N,High School District,,High Schools (Public),9-12,32.580208,-117.12224,12/21/2016,1673,-7.1,-54.8,0,-93.5,-93.8,0.3,355,21%,933,56%,1280,485,38%,320,272,183,73,31,66%,56%,38%,15%,6%
37684113730801,Sweetwater Union High,Castle Park Senior High,1395 Hilltop Drive,1395 Hilltop Dr.,Chula Vista,91911-4529,CA,(619) 585-2000,7/1/1980,N,High School District,,High Schools (Public),9-12,32.606982,-117.05284,6/18/2015,1607,13.9,5.6,0,-95.6,-90.2,-5.4,557,35%,1143,71%,1130,249,22%,173,134,55,48,31,69%,54%,22%,19%,12%
